0	0.3604358906367203	1 + 1 + 1 + 1
1	0.4219962957712197	1 + 1 + 1 + 1
2	0.42585252962519626	1 + 1 + 1 + 1
3	0.430831786561108	1 + 1 + 1 + 1
4	0.4233106642544234	1 + 1 + 1 + 1
5	0.4215118007064943	1 + 1 + 1 + 1
6	0.44979253339351627	1 + 1 + 1 + 1
7	0.4563246305996246	1 + 1 + 1 + 1
8	0.4444493247030736	1 + 1 + 1 + 1
9	0.4263039718895174	1 + 1 + 1 + 1
10	0.40362681330887723	1 + 1 + 1 + 1
11	0.3862713432551469	1 + 1 + 1 + 1
12	0.37620256306525823	1 + 1 + 1 + 1
13	0.3768083911188262	1 + 1 + 1 + 1
14	0.36418172967977697	1 + 1 + 1 + 1
15	0.3518747558749871	1 + 1 + 1 + 1
16	0.35143559053152806	1 + 1 + 1 + 1
17	0.3574033519603736	1 + 1 + 1 + 1
18	0.35489043746589244	1 + 1 + 1 + 1
19	0.35785975088364336	1 + 1 + 1 + 1
20	0.35475891573004353	1 + 1 + 1 + 1
21	0.3569197430784301	1 + 1 + 1 + 1
22	0.3625620066443942	1 + 1 + 1 + 1
23	0.3630132582891172	1 + 1 + 1 + 1
24	0.36113156048525047	1 + 1 + 1 + 1
25	0.35549793854955153	1 + 1 + 1 + 1
26	0.3213670761293063	1 + 1 + 1 + 1
27	0.3032168462006907	1 + 1 + 1 + 1
28	0.2917048617234922	1 + 1 + 1 + 1
29	0.288377130767209	1 + 1 + 1 + 1
30	0.28047752983533875	1 + 1 + 1 + 1
31	0.28034824819174314	1 + 1 + 1 + 1
32	0.27497709740663545	1 + 1 + 1 + 1
33	0.2787056531473236	1 + 1 + 1 + 1
34	0.2753683260138014	1 + 1 + 1 + 1
35	0.27710435756976703	1 + 1 + 1 + 1
36	0.2720706109417886	1 + 1 + 1 + 1
37	0.2858535708559907	1 + 1 + 1 + 1
38	0.28728453209808846	1 + 1 + 1 + 1
39	0.29204521036018205	1 + 1 + 1 + 1
40	0.2849541049181792	1 + 1 + 1 + 1
41	0.2803636086412857	1 + 1 + 1 + 1
42	0.27551288185715483	1 + 1 + 1 + 1
43	0.2823561690081846	1 + 1 + 1 + 1
44	0.2725162392758585	1 + 1 + 1 + 1
45	0.28330934678569347	1 + 1 + 1 + 1
46	0.28425929709768305	1 + 1 + 1 + 1
47	0.2785913769283201	1 + 1 + 1 + 1
48	0.27752121044620676	1 + 1 + 1 + 1
49	0.2773872817727681	1 + 1 + 1 + 1
50	0.2851772042487092	1 + 1 + 1 + 1
51	0.2853985045430464	1 + 1 + 1 + 1
52	0.30307937519369327	1 + 1 + 1 + 1
53	0.32154213568811213	1 + 1 + 1 + 1
54	0.3325161391561726	1 + 1 + 1 + 1
55	0.30948092256364024	1 + 1 + 1 + 1
56	0.2955713471743377	1 + 1 + 1 + 1
57	0.2814826240897605	1 + 1 + 1 + 1
58	0.26768431464107534	1 + 1 + 1 + 1
59	0.2629848623599431	1 + 1 + 1 + 1
60	0.26686491217663816	1 + 1 + 1 + 1
61	0.27916835061566925	1 + 1 + 1 + 1
62	0.2930231022844303	1 + 1 + 1 + 1
63	0.30153749413219855	1 + 1 + 1 + 1
64	0.28710959785514095	1 + 1 + 1 + 1
65	0.3125781173821998	1 + 1 + 1 + 1
66	0.33460088344502503	1 + 1 + 1 + 1
67	0.34109373455918096	1 + 1 + 1 + 1
68	0.3377684777247234	1 + 1 + 1 + 1
69	0.3574604080450674	1 + 1 + 1 + 1
70	0.33031799603098383	1 + 1 + 1 + 1
71	0.33879671109858	1 + 1 + 1 + 1
72	0.32913694681317496	1 + 1 + 1 + 1
73	0.3320564757858231	1 + 1 + 1 + 1
74	0.3416997497625151	1 + 1 + 1 + 1
75	0.32028284901445436	1 + 1 + 1 + 1
76	0.3340758645234459	1 + 1 + 1 + 1
77	0.342153782322935	1 + 1 + 1 + 1
78	0.34309820085663684	1 + 1 + 1 + 1
79	0.3639495905441856	1 + 1 + 1 + 1
80	0.37968094180716	1 + 1 + 1 + 1
81	0.38120055909894973	1 + 1 + 1 + 1
82	0.410825756573623	1 + 1 + 1 + 1
83	0.39129447927212785	1 + 1 + 1 + 1
84	0.38166277619984207	1 + 1 + 1 + 1
85	0.3950465454504235	1 + 1 + 1 + 1
86	0.37508257225795805	1 + 1 + 1 + 1
87	0.336876403411717	1 + 1 + 1 + 1
88	0.3798678556362461	1 + 1 + 1 + 1
89	0.3484400818119568	1 + 1 + 1 + 1
90	0.3938219606287341	1 + 1 + 1 + 1
91	0.38048654489987666	1 + 1 + 1 + 1
92	0.3721564994199649	1 + 1 + 1 + 1
93	0.40248845439737974	1 + 1 + 1 + 1
94	0.4007400508336431	1 + 1 + 1 + 1
95	0.3956849204040946	1 + 1 + 1 + 1
96	0.3752647317211854	1 + 1 + 1 + 1
97	0.39184728551268383	1 + 1 + 1 + 1
98	0.38211395065946857	1 + 1 + 1 + 1
99	0.36551220115331046	1 + 1 + 1 + 1
100	0.36921762005308373	1 + 1 + 1 + 1
101	0.3838978825137428	1 + 1 + 1 + 1
102	0.4677905665113846	1 + 1 + 1 + 1
103	0.43874831946426684	1 + 1 + 1 + 1
104	0.46799723891098294	1 + 1 + 1 + 1
105	0.5444670103140082	1 + 1 + 1 + 1
106	0.49194351902409283	1 + 1 + 1 + 1
107	0.451449209552552	1 + 1 + 1 + 1
108	0.44291366532165893	1 + 1 + 1 + 1
109	0.3877434837050059	1 + 1 + 1 + 1
110	0.4557412049074582	1 + 1 + 1 + 1
111	0.34996888080501987	1 + 1 + 1 + 1
112	0.35114047220239436	1 + 1 + 1 + 1
113	0.36651078681730737	1 + 1 + 1 + 1
114	0.4265937626727248	1 + 1 + 1 + 1
115	0.504855716828741	1 + 1 + 1 + 1
116	0.5190282723393282	1 + 1 + 1 + 1
117	0.5368154662394147	1 + 1 + 1 + 1
118	0.5973063798004374	1 + 1 + 1 + 1
119	0.5493759335626581	1 + 1 + 1 + 1
120	0.5511375264796842	1 + 1 + 1 + 1
121	0.5755972236642903	1 + 1 + 1 + 1
122	0.5321451276585087	1 + 1 + 1 + 1
123	0.500765595844008	1 + 1 + 1 + 1
124	0.44803292099058056	1 + 1 + 1 + 1
125	0.4435360937332961	1 + 1 + 1 + 1
126	0.4605842897780635	1 + 1 + 1 + 1
127	0.4992999646417949	1 + 1 + 1 + 1
128	0.46190154495909413	1 + 1 + 1 + 1
129	0.5058140890002195	1 + 1 + 1 + 1
130	0.4549543470551159	1 + 1 + 1 + 1
131	0.4088779837777913	1 + 1 + 1 + 1
132	0.4726106292017942	1 + 1 + 1 + 1
133	0.5107422777071084	1 + 1 + 1 + 1
134	0.3829800770705232	1 + 1 + 1 + 1
135	0.4266147560019763	1 + 1 + 1 + 1
136	0.38286436513851835	1 + 1 + 1 + 1
137	0.4047258469206745	1 + 1 + 1 + 1
138	0.40079037606955287	1 + 1 + 1 + 1
139	0.4178374775337075	1 + 1 + 1 + 1
140	0.35636625943757216	1 + 1 + 1 + 1
141	0.36684541309887614	1 + 1 + 1 + 1
142	0.4076162787905793	1 + 1 + 1 + 1
143	0.4081337378707935	1 + 1 + 1 + 1
144	0.4359787303441133	1 + 1 + 1 + 1
145	0.4307692717682383	1 + 1 + 1 + 1
146	0.4576792966173657	1 + 1 + 1 + 1
147	0.4145108511111443	1 + 1 + 1 + 1
148	0.4560145873286478	1 + 1 + 1 + 1
149	0.40188354858115866	1 + 1 + 1 + 1
150	0.4140403873518098	1 + 1 + 1 + 1
151	0.35862835252016423	1 + 1 + 1 + 1
152	0.373690849639822	1 + 1 + 1 + 1
153	0.4052105597060498	1 + 1 + 1 + 1
